BW_ID	WKT	IslandName	Date	Start	End	Name	Function	Start_Function	End_Function	Use	Start_Use	End_Use	Typology	Start_Typology	End_Typology	Height	Material	Architect	Patron	Owner	Start_Owner	End_Owner	Tenant	Start_Tenant	End_Tenant	SHP_Lenght	SHP_Area
SS_BLDG_042	MULTIPOLYGON (((1370170.82718859 5692894.70876557,1370171.83678934 5692896.80476956,1370173.46977511 5692895.95265444,1370172.35913466 5692893.96167183,1370175.15755056 5692892.59672806,1370175.79145492 5692892.29370326,1370176.82770852 5692894.54644198,1370178.37951653 5692893.75953108,1370177.24372441 5692891.59289692,1370179.51222354 5692890.50125329,1370183.814252 5692888.60421416,1370186.99213831 5692887.20272738,1370188.8656482 5692886.16854676,1370193.0591612 5692883.81319052,1370191.17418318 5692880.67808329,1370189.46797747 5692877.84012008,1370187.59803486 5692874.71053476,1370184.3924373 5692868.7386705,1370183.90942415 5692867.80347169,1370183.60102435 5692867.10231028,1370183.5308537 5692866.95708679,1370181.64416456 5692862.66720156,1370181.15932462 5692861.85392031,1370180.15872822 5692860.17478562,1370176.434174 5692853.92456055,1370175.07013675 5692851.63567276,1370174.53127147 5692850.59879723,1370174.11298368 5692849.79405006,1370173.86333872 5692849.31371801,1370173.46776443 5692848.55245491,1370173.16617899 5692847.97214016,1370172.82223769 5692847.31030124,1370172.20856521 5692846.12968003,1370171.60291577 5692844.96415388,1370171.30363811 5692844.38802906,1370167.18790288 5692836.25579927,1370165.83223103 5692833.50134398,1370161.75719468 5692825.406577,1370157.07468232 5692815.98710297,1370152.94339449 5692807.67655902,1370151.73963973 5692805.25507158,1370150.18936473 5692802.13657378,1370148.15785968 5692798.04981402,1370146.55172112 5692794.81892821,1370142.71011038 5692795.71660424,1370132.65866246 5692797.67910527,1370123.42312322 5692799.48246367,1370113.82337276 5692803.55284769,1370103.72468372 5692805.57526225,1370091.05898181 5692808.40893829,1370090.75821484 5692806.65888897,1370089.30209032 5692806.95003162,1370089.60041843 5692808.71003766,1370086.02134761 5692809.63269361,1370080.51716986 5692809.83315035,1370080.49579699 5692807.90100627,1370078.99808842 5692807.9213307,1370079.01944927 5692809.8531896,1370067.87736544 5692810.24604733,1370059.86333687 5692811.11041393,1370052.67810513 5692816.82559145,1370051.66885737 5692815.53847041,1370050.58551426 5692816.40012572,1370051.58381818 5692817.66341671,1370046.82434594 5692821.49859567,1370045.44353241 5692822.78177392,1370046.05885628 5692823.43425944,1370047.22937422 5692822.30317997,1370060.19513671 5692811.85474532,1370067.93249336 5692811.02023711,1370086.03473475 5692810.3818974,1370114.35484919 5692804.34063172,1370123.43825707 5692800.48913113,1370143.26271909 5692796.48851448,1370146.26785718 5692795.90108724,1370150.9737593 5692805.60296978,1370153.70288065 5692811.11184785,1370161.09263388 5692825.88170029,1370166.36637593 5692836.43430818,1370166.65401944 5692837.04262368,1370168.92948164 5692841.85564611,1370170.90090187 5692845.33155546,1370171.25153096 5692846.67288698,1370171.97248537 5692848.01148152,1370172.8672711 5692849.67256275,1370173.63244712 5692851.09303323,1370174.25634539 5692852.06154532,1370174.40324101 5692852.28972904,1370176.5577902 5692855.95733179,1370180.28004901 5692862.29378496,1370180.62712136 5692863.17746694,1370182.69953792 5692867.3341201,1370184.08087909 5692870.01310298,1370185.50073134 5692872.7666278,1370190.26201183 5692881.05188954,1370191.45465026 5692883.40671722,1370188.34190626 5692885.20189124,1370171.97441796 5692893.21523992,1370171.37404649 5692893.62415081,1370166.28398643 5692883.91920797,1370163.16359872 5692877.86567496,1370160.65750188 5692872.99731562,1370168.94782491 5692869.03810882,1370170.03266023 5692868.4937606,1370173.64356855 5692866.6818618,1370173.10579929 5692865.88319452,1370169.59917097 5692867.6377894,1370159.65394529 5692872.7126937,1370162.39525564 5692878.1745408,1370165.51562617 5692884.39062606,1370169.71577459 5692892.54983578,1370170.39075103 5692893.86076995,1370156.41662066 5692901.24780694,1370149.64123598 5692905.20110876,1370146.31826082 5692907.13994499,1370145.64921477 5692907.53026725,1370139.80499388 5692910.93442634,1370134.65389405 5692913.93483913,1370129.52531753 5692916.92217767,1370121.07073552 5692921.95174264,1370109.99342777 5692928.54137503,1370098.6774202 5692935.16386018,1370092.99547167 5692938.37402945,1370088.38885189 5692933.22703694,1370081.76550103 5692925.70553832,1370077.17400469 5692920.62491417,1370073.84003243 5692916.88958418,1370070.23196713 5692912.81690906,1370065.17185734 5692907.00217142,1370061.9439361 5692903.31831064,1370056.39355705 5692896.91476551,1370052.34175252 5692891.87797877,1370048.35722565 5692887.04767264,1370045.83196202 5692884.09368509,1370042.86342055 5692880.3224046,1370033.69744837 5692869.60924891,1370019.65219048 5692853.22202048,1370018.97627021 5692853.8264445,1370032.94292584 5692870.25491799,1370037.5366196 5692875.69554309,1370042.03619539 5692880.96922234,1370045.12285584 5692884.58678424,1370047.70489844 5692887.61298815,1370052.34925811 5692893.05623628,1370055.57203413 5692896.83344027,1370058.79556009 5692900.58375985,1370059.80480823 5692901.79433024,1370061.06507786 5692903.22407121,1370061.36261805 5692903.56030484,1370063.23251345 5692905.67348213,1370068.17411153 5692911.25786027,1370073.54015225 5692917.32178222,1370075.41706703 5692919.44281199,1370076.6273901 5692920.80019796,1370080.49223712 5692925.13508706,1370081.25933089 5692925.99556569,1370086.89757517 5692932.31906561,1370087.86403599 5692933.49983763,1370088.53330963 5692934.15881201,1370092.89514662 5692939.0409535,1370098.72257007 5692935.64636494,1370110.23362922 5692928.94082744,1370114.70065209 5692926.33879343,1370116.99540521 5692925.00196318,1370128.44345237 5692918.33315286,1370129.84763499 5692917.51506844,1370132.82133443 5692915.78293391,1370137.0860289 5692913.29852699,1370140.29804315 5692911.42755694,1370142.70485982 5692910.02552659,1370146.00126876 5692908.10535837,1370148.13361549 5692906.86322441,1370149.97452303 5692905.79068784,1370153.62493055 5692903.66433851,1370156.84691797 5692901.99135636,1370163.09919855 5692898.77558339,1370166.72336112 5692896.86314587,1370170.82718859 5692894.70876557)))	San Secondo	1850	1839-01-01	1851-12-31	Muro di cinta	Public	1839-01-01	1851-12-31	Military	1839-01-01	1851-12-31	Walls	1839-01-01	1851-12-31		Brick		42	Austrian Empire	1814-04-20	1866-10-20				676.305291918979	194.916398953032
SS_BLDG_043	MULTIPOLYGON (((1370029.99649351 5692843.97019106,1370030.35832014 5692844.39861217,1370030.76036603 5692844.02061879,1370028.30376241 5692841.01869904,1370036.26647597 5692832.42074225,1370035.86769636 5692831.87243614,1370035.8235035 5692831.82091003,1370031.99216677 5692836.13088699,1370027.69560812 5692840.96394727,1370029.99649351 5692843.97019106)),((1370148.15785968 5692798.04981402,1370146.55172112 5692794.81892821,1370142.71011038 5692795.71660424,1370132.65866246 5692797.67910527,1370123.42312322 5692799.48246367,1370113.82337276 5692803.55284769,1370103.72468372 5692805.57526225,1370091.05898181 5692808.40893829,1370089.60041843 5692808.71003766,1370086.02134761 5692809.63269361,1370080.51716986 5692809.83315035,1370079.01944927 5692809.8531896,1370067.87736544 5692810.24604733,1370059.86333687 5692811.11041393,1370052.67810513 5692816.82559145,1370051.58381818 5692817.66341671,1370046.82434594 5692821.49859567,1370045.44353241 5692822.78177392,1370046.82434594 5692821.49859567,1370047.39657616 5692822.17167709,1370060.19513671 5692811.85474532,1370067.93249336 5692811.02023711,1370086.03473475 5692810.3818974,1370114.35484919 5692804.34063172,1370123.43825707 5692800.48913113,1370143.26271909 5692796.48851448,1370146.26785718 5692795.90108724,1370150.9737593 5692805.60296978,1370153.70288065 5692811.11184785,1370161.09263388 5692825.88170029,1370166.36637593 5692836.43430818,1370166.65401944 5692837.04262368,1370168.92948164 5692841.85564611,1370170.90090187 5692845.33155546,1370171.25153096 5692846.67288698,1370171.97248537 5692848.01148152,1370172.8672711 5692849.67256275,1370173.63244712 5692851.09303323,1370174.25634539 5692852.06154532,1370174.40324101 5692852.28972904,1370176.5577902 5692855.95733179,1370180.28004901 5692862.29378496,1370180.62712136 5692863.17746694,1370182.69953792 5692867.3341201,1370183.5308537 5692866.95708679,1370181.64416456 5692862.66720156,1370181.15932462 5692861.85392031,1370180.15872822 5692860.17478562,1370176.434174 5692853.92456055,1370175.07013675 5692851.63567276,1370174.53127147 5692850.59879723,1370174.11298368 5692849.79405006,1370173.86333872 5692849.31371801,1370173.46776443 5692848.55245491,1370173.16617899 5692847.97214016,1370172.82223769 5692847.31030124,1370172.20856521 5692846.12968003,1370171.60291577 5692844.96415388,1370171.30363811 5692844.38802906,1370167.18790288 5692836.25579927,1370165.83223103 5692833.50134398,1370161.75719468 5692825.406577,1370157.07468232 5692815.98710297,1370152.94339449 5692807.67655902,1370151.73963973 5692805.25507158,1370150.18936473 5692802.13657378,1370148.15785968 5692798.04981402)),((1370170.82718859 5692894.70876557,1370175.03372911 5692892.50057303,1370179.51222354 5692890.50125329,1370183.814252 5692888.60421416,1370186.99213831 5692887.20272738,1370188.8656482 5692886.16854676,1370188.34190626 5692885.20189124,1370171.97441796 5692893.21523992,1370170.39075103 5692893.86076995,1370156.41662066 5692901.24780694,1370149.64123598 5692905.20110876,1370146.31826082 5692907.13994499,1370145.64921477 5692907.53026725,1370139.80499388 5692910.93442634,1370134.65389405 5692913.93483913,1370129.52531753 5692916.92217767,1370121.07073552 5692921.95174264,1370109.99342777 5692928.54137503,1370098.6774202 5692935.16386018,1370092.99547167 5692938.37402945,1370088.38885189 5692933.22703694,1370081.76550103 5692925.70553832,1370077.17400469 5692920.62491417,1370073.84003243 5692916.88958418,1370070.23196713 5692912.81690906,1370065.17185734 5692907.00217142,1370061.9439361 5692903.31831064,1370056.39355705 5692896.91476551,1370052.34175252 5692891.87797877,1370048.35722565 5692887.04767264,1370045.83196202 5692884.09368509,1370042.86342055 5692880.3224046,1370033.69744837 5692869.60924891,1370032.94292584 5692870.25491799,1370037.5366196 5692875.69554309,1370042.03619539 5692880.96922234,1370045.12285584 5692884.58678424,1370047.70489844 5692887.61298815,1370052.34925811 5692893.05623628,1370055.57203413 5692896.83344027,1370058.79556009 5692900.58375985,1370059.80480823 5692901.79433024,1370061.06507786 5692903.22407121,1370061.36261805 5692903.56030484,1370063.23251345 5692905.67348213,1370068.17411153 5692911.25786027,1370073.54015225 5692917.32178222,1370075.41706703 5692919.44281199,1370076.6273901 5692920.80019796,1370080.49223712 5692925.13508706,1370081.25933089 5692925.99556569,1370086.89757517 5692932.31906561,1370087.86403599 5692933.49983763,1370088.53330963 5692934.15881201,1370092.89514662 5692939.0409535,1370098.72257007 5692935.64636494,1370110.23362922 5692928.94082744,1370114.70065209 5692926.33879343,1370116.99540521 5692925.00196318,1370128.44345237 5692918.33315286,1370129.84763499 5692917.51506844,1370132.82133443 5692915.78293391,1370137.0860289 5692913.29852699,1370140.29804315 5692911.42755694,1370142.70485982 5692910.02552659,1370146.00126876 5692908.10535837,1370148.13361549 5692906.86322441,1370149.97452303 5692905.79068784,1370153.62493055 5692903.66433851,1370156.84691797 5692901.99135636,1370163.09919855 5692898.77558339,1370166.72336112 5692896.86314587,1370170.82718859 5692894.70876557)))	San Secondo	1839	1770-01-01	1849-12-31	Muro di cinta	Public	1806-07-28	1849-12-31	Military	1770-01-01	1849-12-31	Walls	1770-01-01	1849-12-31		Brick		42	Austrian Empire	1814-04-20	1866-10-20				570.731151754742	153.056759018278
SS_BLDG_043	MULTIPOLYGON (((1370029.99649351 5692843.97019106,1370030.35832014 5692844.39861217,1370030.76036603 5692844.02061879,1370028.30376241 5692841.01869904,1370036.26647597 5692832.42074225,1370035.86769636 5692831.87243614,1370035.8235035 5692831.82091003,1370031.99216677 5692836.13088699,1370027.69560812 5692840.96394727,1370029.99649351 5692843.97019106)),((1370148.15785968 5692798.04981402,1370146.55172112 5692794.81892821,1370142.71011038 5692795.71660424,1370132.65866246 5692797.67910527,1370123.42312322 5692799.48246367,1370113.82337276 5692803.55284769,1370103.72468372 5692805.57526225,1370091.05898181 5692808.40893829,1370089.60041843 5692808.71003766,1370086.02134761 5692809.63269361,1370080.51716986 5692809.83315035,1370079.01944927 5692809.8531896,1370067.87736544 5692810.24604733,1370059.86333687 5692811.11041393,1370052.67810513 5692816.82559145,1370051.58381818 5692817.66341671,1370046.82434594 5692821.49859567,1370045.44353241 5692822.78177392,1370046.82434594 5692821.49859567,1370047.39657616 5692822.17167709,1370060.19513671 5692811.85474532,1370067.93249336 5692811.02023711,1370086.03473475 5692810.3818974,1370114.35484919 5692804.34063172,1370123.43825707 5692800.48913113,1370143.26271909 5692796.48851448,1370146.26785718 5692795.90108724,1370150.9737593 5692805.60296978,1370153.70288065 5692811.11184785,1370161.09263388 5692825.88170029,1370166.36637593 5692836.43430818,1370166.65401944 5692837.04262368,1370168.92948164 5692841.85564611,1370170.90090187 5692845.33155546,1370171.25153096 5692846.67288698,1370171.97248537 5692848.01148152,1370172.8672711 5692849.67256275,1370173.63244712 5692851.09303323,1370174.25634539 5692852.06154532,1370174.40324101 5692852.28972904,1370176.5577902 5692855.95733179,1370180.28004901 5692862.29378496,1370180.62712136 5692863.17746694,1370182.69953792 5692867.3341201,1370183.5308537 5692866.95708679,1370181.64416456 5692862.66720156,1370181.15932462 5692861.85392031,1370180.15872822 5692860.17478562,1370176.434174 5692853.92456055,1370175.07013675 5692851.63567276,1370174.53127147 5692850.59879723,1370174.11298368 5692849.79405006,1370173.86333872 5692849.31371801,1370173.46776443 5692848.55245491,1370173.16617899 5692847.97214016,1370172.82223769 5692847.31030124,1370172.20856521 5692846.12968003,1370171.60291577 5692844.96415388,1370171.30363811 5692844.38802906,1370167.18790288 5692836.25579927,1370165.83223103 5692833.50134398,1370161.75719468 5692825.406577,1370157.07468232 5692815.98710297,1370152.94339449 5692807.67655902,1370151.73963973 5692805.25507158,1370150.18936473 5692802.13657378,1370148.15785968 5692798.04981402)),((1370170.82718859 5692894.70876557,1370175.03372911 5692892.50057303,1370179.51222354 5692890.50125329,1370183.814252 5692888.60421416,1370186.99213831 5692887.20272738,1370188.8656482 5692886.16854676,1370188.34190626 5692885.20189124,1370171.97441796 5692893.21523992,1370170.39075103 5692893.86076995,1370156.41662066 5692901.24780694,1370149.64123598 5692905.20110876,1370146.31826082 5692907.13994499,1370145.64921477 5692907.53026725,1370139.80499388 5692910.93442634,1370134.65389405 5692913.93483913,1370129.52531753 5692916.92217767,1370121.07073552 5692921.95174264,1370109.99342777 5692928.54137503,1370098.6774202 5692935.16386018,1370092.99547167 5692938.37402945,1370088.38885189 5692933.22703694,1370081.76550103 5692925.70553832,1370077.17400469 5692920.62491417,1370073.84003243 5692916.88958418,1370070.23196713 5692912.81690906,1370065.17185734 5692907.00217142,1370061.9439361 5692903.31831064,1370056.39355705 5692896.91476551,1370052.34175252 5692891.87797877,1370048.35722565 5692887.04767264,1370045.83196202 5692884.09368509,1370042.86342055 5692880.3224046,1370033.69744837 5692869.60924891,1370032.94292584 5692870.25491799,1370037.5366196 5692875.69554309,1370042.03619539 5692880.96922234,1370045.12285584 5692884.58678424,1370047.70489844 5692887.61298815,1370052.34925811 5692893.05623628,1370055.57203413 5692896.83344027,1370058.79556009 5692900.58375985,1370059.80480823 5692901.79433024,1370061.06507786 5692903.22407121,1370061.36261805 5692903.56030484,1370063.23251345 5692905.67348213,1370068.17411153 5692911.25786027,1370073.54015225 5692917.32178222,1370075.41706703 5692919.44281199,1370076.6273901 5692920.80019796,1370080.49223712 5692925.13508706,1370081.25933089 5692925.99556569,1370086.89757517 5692932.31906561,1370087.86403599 5692933.49983763,1370088.53330963 5692934.15881201,1370092.89514662 5692939.0409535,1370098.72257007 5692935.64636494,1370110.23362922 5692928.94082744,1370114.70065209 5692926.33879343,1370116.99540521 5692925.00196318,1370128.44345237 5692918.33315286,1370129.84763499 5692917.51506844,1370132.82133443 5692915.78293391,1370137.0860289 5692913.29852699,1370140.29804315 5692911.42755694,1370142.70485982 5692910.02552659,1370146.00126876 5692908.10535837,1370148.13361549 5692906.86322441,1370149.97452303 5692905.79068784,1370153.62493055 5692903.66433851,1370156.84691797 5692901.99135636,1370163.09919855 5692898.77558339,1370166.72336112 5692896.86314587,1370170.82718859 5692894.70876557)))	San Secondo	1839	1770-01-01	1849-12-31	Muro di cinta	Public	1806-07-28	1849-12-31	Military	1770-01-01	1849-12-31	Walls	1770-01-01	1849-12-31		Brick		42	Austrian Empire	1814-04-20	1866-10-20				570.731151754742	153.056759018278
SS_BLDG_045	MULTIPOLYGON (((1370084.715093 5692846.54853802,1370083.73188368 5692844.41655386,1370082.39017458 5692845.03531122,1370083.34821588 5692847.1138867,1370084.715093 5692846.54853802)),((1370082.89407939 5692842.50531283,1370081.84682404 5692840.46316489,1370080.47121787 5692841.16860395,1370081.47976676 5692843.13527427,1370082.89407939 5692842.50531283)),((1370080.1188527 5692837.58321266,1370078.70505797 5692835.22688811,1370077.39598877 5692836.01232962,1370078.77744179 5692838.31475133,1370080.1188527 5692837.58321266)),((1370076.55818449 5692832.34693587,1370074.93493869 5692830.04297409,1370073.65531338 5692830.94452828,1370075.21692403 5692833.16100791,1370076.55818449 5692832.34693587)),((1370073.10224181 5692827.63428677,1370071.37427047 5692825.53977606,1370070.23159765 5692826.48248114,1370071.93000905 5692828.54116162,1370073.10224181 5692827.63428677)),((1370070.11756405 5692823.07872597,1370068.28486717 5692820.82712695,1370066.99865771 5692821.87404163,1370068.78723632 5692824.0714382,1370070.11756405 5692823.07872597)))	San Secondo	1789	1770-01-01	1838-12-31	Rastello	Private	1770-01-01	1838-12-31	Service	1770-01-01	1838-12-31	Fence	1770-01-01	1838-12-31		Brick		42	42	1770-01-01	1806-07-27				34.8950259242314	11.8750522047162
SS_BLDG_046	MULTIPOLYGON (((1370047.70489844 5692887.61298815,1370036.38881621 5692896.0024334,1370033.88361023 5692893.1971636,1370036.88289033 5692890.78037978,1370045.12285584 5692884.58678424,1370047.70489844 5692887.61298815)))	San Secondo	1789	1500-01-01	1838-12-31	Pontile	Private	1500-01-01	1806-07-27	Service	1500-01-01	1838-12-31	Dock	1500-01-01	1838-12-31		Wood		18	42	1534-01-01	1806-07-27				25.2535648289569	27.1538898901773
SS_BLDG_047	MULTIPOLYGON (((1370110.23362922 5692928.94082744,1370109.99342777 5692928.54137503,1370098.6774202 5692935.16386018,1370092.99547167 5692938.37402945,1370088.38885189 5692933.22703694,1370081.76550103 5692925.70553832,1370077.17400469 5692920.62491417,1370073.84003243 5692916.88958418,1370070.23196713 5692912.81690906,1370056.39355705 5692896.91476551,1370073.7283619 5692887.8809194,1370073.56673734 5692887.41180052,1370055.57203413 5692896.83344027,1370058.79556009 5692900.58375985,1370059.80480823 5692901.79433024,1370061.36261805 5692903.56030484,1370063.23251345 5692905.67348213,1370073.54015225 5692917.32178222,1370075.41706703 5692919.44281199,1370076.6273901 5692920.80019796,1370081.25933089 5692925.99556569,1370086.89757517 5692932.31906561,1370087.86403599 5692933.49983763,1370088.53330963 5692934.15881201,1370092.89514662 5692939.0409535,1370098.72257007 5692935.64636494,1370110.23362922 5692928.94082744)),((1370188.8656482 5692886.16854676,1370188.34190626 5692885.20189124,1370171.97441796 5692893.21523992,1370171.77988475 5692892.72491417,1370171.61128543 5692892.35650118,1370171.34006929 5692891.78078467,1370169.71577459 5692892.54983578,1370170.39075103 5692893.86076995,1370156.41662066 5692901.24780694,1370156.84691797 5692901.99135636,1370163.09919855 5692898.77558339,1370166.72336112 5692896.86314587,1370170.82718859 5692894.70876557,1370175.03372911 5692892.50057303,1370179.51222354 5692890.50125329,1370183.814252 5692888.60421416,1370186.99213831 5692887.20272738,1370188.8656482 5692886.16854676)),((1370182.69953792 5692867.3341201,1370183.5308537 5692866.95708679,1370181.64416456 5692862.66720156,1370181.15932462 5692861.85392031,1370180.15872822 5692860.17478562,1370176.434174 5692853.92456055,1370175.07013675 5692851.63567276,1370174.53127147 5692850.59879723,1370174.11298368 5692849.79405006,1370173.86333872 5692849.31371801,1370173.46776443 5692848.55245491,1370173.16617899 5692847.97214016,1370172.82223769 5692847.31030124,1370172.20856521 5692846.12968003,1370171.60291577 5692844.96415388,1370171.30363811 5692844.38802906,1370167.18790288 5692836.25579927,1370165.83223103 5692833.50134398,1370161.75719468 5692825.406577,1370157.07468232 5692815.98710297,1370152.94339449 5692807.67655902,1370151.73963973 5692805.25507158,1370150.18936473 5692802.13657378,1370148.15785968 5692798.04981402,1370146.55172112 5692794.81892821,1370142.71011038 5692795.71660424,1370132.65866246 5692797.67910527,1370123.42312322 5692799.48246367,1370113.82337276 5692803.55284769,1370103.72468372 5692805.57526225,1370091.05898181 5692808.40893829,1370089.60041843 5692808.71003766,1370086.02134761 5692809.63269361,1370080.51716986 5692809.83315035,1370079.01944927 5692809.8531896,1370067.87736544 5692810.24604733,1370059.86333687 5692811.11041393,1370060.51088411 5692811.82069056,1370067.93249336 5692811.02023711,1370086.03473475 5692810.3818974,1370114.35484919 5692804.34063172,1370123.43825707 5692800.48913113,1370143.26271909 5692796.48851448,1370146.26785718 5692795.90108724,1370150.9737593 5692805.60296978,1370153.70288065 5692811.11184785,1370161.09263388 5692825.88170029,1370166.36637593 5692836.43430818,1370166.65401944 5692837.04262368,1370168.92948164 5692841.85564611,1370170.90090187 5692845.33155546,1370171.25153096 5692846.67288698,1370171.97248537 5692848.01148152,1370172.8672711 5692849.67256275,1370173.63244712 5692851.09303323,1370174.25634539 5692852.06154532,1370174.40324101 5692852.28972904,1370176.5577902 5692855.95733179,1370180.28004901 5692862.29378496,1370180.62712136 5692863.17746694,1370182.69953792 5692867.3341201)))	San Secondo	1697	1500-01-01	1769-12-31	Muro di cinta	Public	1500-01-01	1769-12-31	Military	1500-01-01	1769-12-31	Walls	1500-01-01	1769-12-31		Brick		89	88	1500-01-01	1797-05-11	42	1534-01-01	1806-07-27	426.958650045241	115.005862440171
SS_BLDG_047	MULTIPOLYGON (((1370182.69953792 5692867.3341201,1370183.5308537 5692866.95708679,1370181.64416456 5692862.66720156,1370181.15932462 5692861.85392031,1370180.15872822 5692860.17478562,1370176.434174 5692853.92456055,1370175.07013675 5692851.63567276,1370174.53127147 5692850.59879723,1370174.11298368 5692849.79405006,1370173.86333872 5692849.31371801,1370173.46776443 5692848.55245491,1370173.16617899 5692847.97214016,1370172.82223769 5692847.31030124,1370172.20856521 5692846.12968003,1370171.60291577 5692844.96415388,1370171.30363811 5692844.38802906,1370167.18790288 5692836.25579927,1370165.83223103 5692833.50134398,1370161.75719468 5692825.406577,1370157.07468232 5692815.98710297,1370152.94339449 5692807.67655902,1370151.73963973 5692805.25507158,1370150.18936473 5692802.13657378,1370148.15785968 5692798.04981402,1370146.55172112 5692794.81892821,1370142.71011038 5692795.71660424,1370132.65866246 5692797.67910527,1370123.42312322 5692799.48246367,1370113.82337276 5692803.55284769,1370103.72468372 5692805.57526225,1370091.05898181 5692808.40893829,1370089.60041843 5692808.71003766,1370086.02134761 5692809.63269361,1370080.51716986 5692809.83315035,1370079.01944927 5692809.8531896,1370067.87736544 5692810.24604733,1370059.86333687 5692811.11041393,1370060.51088411 5692811.82069056,1370067.93249336 5692811.02023711,1370086.03473475 5692810.3818974,1370114.35484919 5692804.34063172,1370123.43825707 5692800.48913113,1370143.26271909 5692796.48851448,1370146.26785718 5692795.90108724,1370150.9737593 5692805.60296978,1370153.70288065 5692811.11184785,1370161.09263388 5692825.88170029,1370166.36637593 5692836.43430818,1370166.65401944 5692837.04262368,1370168.92948164 5692841.85564611,1370170.90090187 5692845.33155546,1370171.25153096 5692846.67288698,1370171.97248537 5692848.01148152,1370172.8672711 5692849.67256275,1370173.63244712 5692851.09303323,1370174.25634539 5692852.06154532,1370174.40324101 5692852.28972904,1370176.5577902 5692855.95733179,1370180.28004901 5692862.29378496,1370180.62712136 5692863.17746694,1370182.69953792 5692867.3341201)),((1370110.23362922 5692928.94082744,1370109.99342777 5692928.54137503,1370098.6774202 5692935.16386018,1370092.99547167 5692938.37402945,1370088.38885189 5692933.22703694,1370081.76550103 5692925.70553832,1370077.17400469 5692920.62491417,1370073.84003243 5692916.88958418,1370070.23196713 5692912.81690906,1370056.39355705 5692896.91476551,1370073.7283619 5692887.8809194,1370073.56673734 5692887.41180052,1370055.57203413 5692896.83344027,1370058.79556009 5692900.58375985,1370059.80480823 5692901.79433024,1370061.36261805 5692903.56030484,1370063.23251345 5692905.67348213,1370073.54015225 5692917.32178222,1370075.41706703 5692919.44281199,1370076.6273901 5692920.80019796,1370081.25933089 5692925.99556569,1370086.89757517 5692932.31906561,1370087.86403599 5692933.49983763,1370088.53330963 5692934.15881201,1370092.89514662 5692939.0409535,1370098.72257007 5692935.64636494,1370110.23362922 5692928.94082744)),((1370188.8656482 5692886.16854676,1370188.34190626 5692885.20189124,1370171.97441796 5692893.21523992,1370171.77988475 5692892.72491417,1370171.61128543 5692892.35650118,1370171.34006929 5692891.78078467,1370169.71577459 5692892.54983578,1370170.39075103 5692893.86076995,1370156.41662066 5692901.24780694,1370156.84691797 5692901.99135636,1370163.09919855 5692898.77558339,1370166.72336112 5692896.86314587,1370170.82718859 5692894.70876557,1370175.03372911 5692892.50057303,1370179.51222354 5692890.50125329,1370183.814252 5692888.60421416,1370186.99213831 5692887.20272738,1370188.8656482 5692886.16854676)))	San Secondo	1717	1697-01-01	1769-12-31	Muro di cinta	Public	1500-01-01	1769-12-31	Military	1500-01-01	1769-12-31	Walls	1500-01-01	1769-12-31		Brick		89	88	1500-01-01	1797-05-11	42	1534-01-01	1806-07-27	426.958650045241	115.005862440171
SS_BLDG_048	MULTIPOLYGON (((1370037.09031622 5692866.70569735,1370032.94292584 5692870.25491799,1370042.03619539 5692880.96922234,1370046.51539182 5692877.46727537,1370037.09031622 5692866.70569735)))	San Secondo	1717	1500-01-01	1788-12-31	Deposito	Private	1500-01-01	1788-12-31	Service	1500-01-01	1788-12-31	Storage facility	1500-01-01	1788-12-31		Brick		18	42	1534-01-01	1806-07-27				27.7107714310967	38.8536479159915
SS_BLDG_048	MULTIPOLYGON (((1370037.09031622 5692866.70569735,1370032.94292584 5692870.25491799,1370042.03619539 5692880.96922234,1370046.51539182 5692877.46727537,1370037.09031622 5692866.70569735)))	San Secondo	1697	1500-01-01	1788-12-31	Deposito	Private	1500-01-01	1788-12-31	Service	1500-01-01	1788-12-31	Storage facility	1500-01-01	1788-12-31		Brick		18	42	1500-01-01	1806-07-27				27.7107714310967	38.8536479159915
SS_BLDG_048	MULTIPOLYGON (((1370037.09031622 5692866.70569735,1370032.94292584 5692870.25491799,1370042.03619539 5692880.96922234,1370046.51539182 5692877.46727537,1370037.09031622 5692866.70569735)))	San Secondo	1500	1500-01-01	1788-12-31	Deposito	Private	1500-01-01	1788-12-31	Service	1500-01-01	1788-12-31	Storage facility	1500-01-01	1788-12-31		Brick		42	42	1534-01-01	1788-12-31				27.7107714310967	38.8536479159915
SS_BLDG_049	MULTIPOLYGON (((1370035.86769636 5692831.87243614,1370039.04403965 5692836.23946212,1370053.16902368 5692852.94557891,1370063.81205817 5692868.4206172,1370074.49067097 5692863.83487917,1370072.60060337 5692858.6567972,1370052.52091105 5692830.28559567,1370045.44353241 5692822.78177392,1370043.82714586 5692824.28451532,1370035.86769636 5692831.87243614)))	San Secondo	1697	1500-01-01	1838-12-31	Monastero	Private	1500-01-01	1806-07-27	Religious	1500-01-01	1806-07-27	Monastery	1500-01-01	1806-07-27		Brick ; Istrian marble		16	42	1534-01-01	1806-07-27				85.1940171636558	311.056242245962
